1572864,327680,13041664,9633792,1310720,12648448,14876672,0
1576704,7077888,12517376,4915200,7274496,4587520,196608,10747918
1580544,7602432,3932160,15794176,13107200,3342336,327680,14483462
1573120,16646144,3932160,3801088,5767168,1900544,15925248,4587522
1573120,10878976,3276800,11730944,3276800,15400960,11272192,917507
1574400,15728896,6291456,11993088,13565952,11206656,14417920,12779523
1572864,2686976,15204352,10944512,16187392,9175040,1507328,3932170
1572864,4128768,13041664,10354688,14614528,10682368,9699328,10682385
1575168,15860480,12976128,10158080,10092544,1376256,9633792,0
1573120,14876672,3473408,13697024,8585216,15466496,6225920,1376304
1572864,5046272,14155776,16580608,1507328,9175040,8519680,3538966
1573120,5373952,9699328,15138816,13172736,6815744,2162688,720917
1572864,10354944,2621440,15728640,6946816,5570560,14548992,15859728
1572864,3801088,6684672,14155776,6094848,1835008,10420224,8519684
1573632,13631488,9830400,8781824,2424832,3145728,9109504,8519715
1572864,458752,12779520,6684672,4718592,11862016,16187392,2883597
1572864,10878976,10944512,1835008,11206656,0,0,0
1573120,5439488,4063232,3342336,12058624,8519680,4587520,13041679
1572864,7995392,10878976,458752,8781824,5505024,6750208,6946821
1573888,16646400,15990784,851968,5439488,262144,16384000,10158083
1572864,10289152,786432,3145728,10747904,0,1835008,14286849
1572864,15400960,3997696,4063232,10485760,4259840,10616832,13631498
1572864,9633792,11927552,16056320,11534336,15859712,3604480,14548999
1572864,9175040,13828096,8519680,11599872,15925248,15859712,1638403
1572864,1900544,7536640,9895936,14680064,14090240,0,0
1572864,6684928,13500416,11796480,4456448,1245184,9764864,8978453
1572864,3801088,6619136,983040,8388608,655360,12320768,6553607
1572864,15138816,14876672,9568256,6291456,7143424,8716288,7143426
1572864,3473408,7012352,3342336,0,9764864,14942208,2621442
1572864,7405568,9699328,6750208,13762560,720896,1638400,12451855
1572864,12845056,1572864,13697024,3932160,13500416,7667712,10551307
1572864,9895936,8650752,3407872,14745600,15663104,13172736,3145760
1572864,589824,9437184,13631488,11599872,8257536,6815744,458756
1572864,0,15204352,10813440,13893632,0,0,0
1572864,13172736,12845056,6160384,3866624,7602176,14942208,7471112
1572864,14024704,1245184,10289152,7274496,3342336,5046272,11010051
1572864,4063232,15335424,9371648,131072,4259840,4521984,15925255
1572864,6619136,983040,11862016,1572864,7208960,14811136,983047
1572864,13238272,12320768,16384000,15925248,15532032,14417920,2359306
1572864,15925248,6881280,12255232,7143424,2949120,7340032,2097155
1572864,7536640,10223616,3145728,9371648,3997696,8388608,7274500
1572864,11337728,4653056,13172736,11665408,16580608,6160384,6619138
1572864,16449536,262144,917504,0,0,0,0
1572864,13565952,14024704,3407872,4718592,10420224,11927552,11468806
1572864,3473408,4390912,5701632,1572864,8126464,13828096,1048582
1574656,2555904,16384000,5308416,655360,11206656,2883584,3342343
1572864,12582912,9437184,2555904,5701632,7667712,9437184,7077900
1574656,12583168,13369344,13369344,2621440,10354688,0,3538958
1572864,13697024,11730944,2228224,8192000,15204352,10223616,14680070
1572864,5177344,8388608,10747904,5439488,16252928,1966080,13828102
1573120,10813440,13893632,9043968,14680064,5570560,14548992,8454173
1572864,15663104,720896,13172736,0,0,0,0
1572864,5177344,10616832,2555904,2097152,589824,14745600,16252940
1572864,3735552,13172736,7733248,7405568,9437184,393216,2818057
1573376,3802112,983040,15532032,14745600,9502720,1310720,3211272
1574400,8323328,1703936,11010048,4980736,9895936,5898240,9371671
1572864,7536640,15597568,8257536,13041664,6684672,12648448,10158107
1572864,15925248,4259840,4587520,14221312,14090240,13172736,3276811
1572864,3473408,8192000,4980736,1048576,9830400,9109504,13500427
1572864,1966080,10747904,9306112,8257536,3932160,3538944,11534339
1572864,12517376,9568256,8650752,0,0,0,0
1572864,13828096,4980736,9830400,0,11468800,7077888,3407886
1572864,6225920,3014656,13303808,131072,6225920,11206656,1114133
1575424,15403264,14942208,7209728,6815744,15335424,5242880,11993165
1575936,12648704,5898240,6094848,10158080,16056320,8716288,4653071
1572864,1507328,1835008,8126464,7012352,3997696,7077888,5505031
1572864,8650752,10289152,13697024,2359296,9961472,1835008,11206663
1572864,13041664,8257536,12320768,3014656,3604480,7143424,6881284
1572864,2031616,3801088,3473408,2883584,12189696,3342336,3014666
1572864,8978432,9764864,983040,5636096,0,0,0
1572864,12713984,11862016,9043968,8781824,3473408,5963776,13107209
1572864,7864320,14024704,983040,1441792,7340032,10289152,16580611
1573120,8585216,11730944,8454144,13303808,10289152,2293760,1769482
1573120,9306112,8585216,1835008,4390912,10878976,11403264,1048578
1573120,15859712,13762560,16711680,5373952,1310720,16187392,6553601
